kernel,db_name,framework,n,median_s,q1_s,q3_s,iqr_s,min_s,max_s,ci95_median_lo_s,ci95_median_hi_s,ci95_block_lo_s,ci95_block_hi_s,block_len,lag1_autocorr,drift_spearman,iqr_over_median,max_over_min,ci95_width_over_median,largest_gap_frac,range_over_median,n_outliers_3iqr,flags
resnet,resnet,dace_cpu_autoopt,50,0.02268492802977562,0.022581675031688064,0.022788476897403598,0.0002068018657155335,0.022430487908422947,0.06558092008344829,0.022638672962784767,0.022738575120456517,0.022597746923565865,0.02272428700234741,6,0.001982755428134415,0.1038655462184874,0.009116267216897978,2.9237402392313445,0.0044039001375988825,0.930090712122523,1.9021630625579795,2,wide-range;possible-multimodal;outliers=2
resnet,resnet,numpy,50,1.542567050550133,1.5020309799001552,1.615217350947205,0.11318637104704976,1.4356539228465408,1.8228501670528203,1.5044558285735548,1.6036963370861486,1.5020962059497833,1.6127289270516485,6,0.6442774737965584,-0.8941656662665066,0.07337533302470292,1.2697002655337484,0.06433464819386697,0.4925978950777565,0.25100772382516007,0,wide-CI;possible-multimodal;autocorrelated(r1=+0.64);drift(rho=-0.89)
resnet,resnet,pluto,50,4.524463434587233,4.5132558140321635,4.540590885735583,0.02733507170341909,4.469761025160551,4.611284506041557,4.516919955029152,4.52952094306238,4.516919955029152,4.526952681946568,6,-0.08110710202586051,0.18290516206482593,0.006041616226679235,1.0316624267123815,0.002785078985697939,0.11965526112039963,0.031279616451119964,1,outliers=1
softmax,softmax,dace_cpu_autoopt,50,0.07160263904370368,0.07088172330986708,0.07355978316627443,0.0026780598564073443,0.06952629797160625,0.08175250794738531,0.07110790139995515,0.07286324293818325,0.07107002998236567,0.07311480399221182,6,0.021477879842299003,0.1280672268907563,0.0374016920629525,1.175850150697972,0.02451503969227583,0.26367769890948156,0.17075082900668812,1,possible-multimodal;outliers=1
softmax,softmax,numpy,50,0.8313465865794569,0.8299753030296415,0.8324435270624235,0.002468224032782018,0.8265792040619999,1.8313711078371853,0.8306813367293217,0.831926936050877,0.8306362895527855,0.8320159560535103,6,-0.04424877314815697,-0.39524609843937575,0.002968947094541435,2.21560268978146,0.0014982912562139623,0.49983829888097236,1.2086317788461276,3,wide-range;possible-multimodal;outliers=3;drift(rho=-0.40)
softmax,softmax,pluto,50,0.8221131245372817,0.8162347308243625,0.8270704825990833,0.010835751774720848,0.799196109874174,1.0181016139686108,0.8190861779730767,0.8248209094279445,0.8190710430499166,0.8240508551243693,6,0.004878639700215139,0.03423769507803121,0.013180365878259935,1.2739071191536473,0.006975598957984694,0.8154285683064127,0.266271754532134,1,possible-multimodal;outliers=1
spmv,spmv,dace_cpu_autoopt,50,0.00022300193086266518,0.0002186177298426628,0.00023700128076598048,1.838355092331767e-05,0.0002085380256175995,0.0004310279618948698,0.00022021797485649586,0.0002284729853272438,0.00021993019618093967,0.0002284729853272438,6,0.16206548946442287,-0.6228571428571429,0.0824367343018169,2.066903437003162,0.037017663653467474,0.4784975099075228,0.9977040800345798,4,wide-range;possible-multimodal;outliers=4;drift(rho=-0.62)
spmv,spmv,numpy,50,0.2378331555519253,0.23742538399528712,0.23828952590702102,0.0008641419117338955,0.23708001105114818,0.25571093684993684,0.23758807498961687,0.23802826914470643,0.23742608004249632,0.2382856379263103,6,0.5326317348921783,-0.570516206482593,0.0036333954772980776,1.0785849710238506,0.0018508527714229948,0.42941252474389996,0.07833611657530667,8,possible-multimodal;outliers=8;autocorrelated(r1=+0.53);drift(rho=-0.57)
scattering_self_energies,sselfeng,dace_cpu_autoopt,50,0.23312811204232275,0.23293557309079915,0.23326297209132463,0.00032739900052547455,0.23230970301665366,0.23534267279319465,0.2330155068775639,0.23320874897763133,0.2330155068775639,0.23320874897763133,6,0.12828084428763387,0.11692677070828332,0.001404373748224914,1.0130557171618595,0.0008289094711681745,0.5159153958858961,0.013009884350585657,1,outliers=1
scattering_self_energies,sselfeng,numpy,50,1.0601323635783046,1.0595125032123178,1.060548133275006,0.001035630062688142,1.0578060699626803,1.0646223309449852,1.0597844065632671,1.0604021629551426,1.0596279629971832,1.060475824517198,6,0.5937926238511794,-0.6012484993997599,0.0009768875078886763,1.0064437718555967,0.0005827162843989683,0.28820976554619615,0.006429632012457038,3,outliers=3;autocorrelated(r1=+0.59);drift(rho=-0.60)
stockham_fft,sthamfft,dace_cpu_autoopt,50,0.132522550993599,0.13118146901251748,0.14179658656939864,0.01061511755688116,0.12968036020174623,0.1696343868970871,0.13142254995182157,0.13898181437980384,0.13127409049775451,0.14168502413667738,6,0.6760137916580103,-0.2940216086434574,0.08010046197642152,1.3080962038753103,0.05704134406790428,0.6296753290322998,0.30148851192330806,1,wide-CI;possible-multimodal;outliers=1;autocorrelated(r1=+0.68)
stockham_fft,sthamfft,numpy,50,0.09547865961212665,0.09450631402432919,0.09575097035849467,0.0012446563341654837,0.09350054594688118,0.2876238119788468,0.09522721148096025,0.09552972903475165,0.09459071909077466,0.09567631711252034,6,-0.0222201524805681,-0.7974549819927971,0.013035963630216287,3.0761725406635536,0.0031684310925640742,0.9674587432618045,2.033158685098573,2,wide-range;possible-multimodal;outliers=2;drift(rho=-0.80)
symm,symm,dace_cpu_autoopt,50,0.051438545575365424,0.050984949280973524,0.05164547520689666,0.0006605259259231389,0.05061743198893964,0.05548897595144808,0.05119355989154428,0.0515420779120177,0.051369363092817366,0.051506671006791294,6,-0.3619344469110043,-0.104921968787515,0.012841069251372324,1.0962424163195974,0.0067754252491993155,0.3701261695075907,0.09470609847183324,2,possible-multimodal;outliers=2;autocorrelated(r1=-0.36)
symm,symm,numpy,50,7.274202678119764,5.650774173263926,10.273129496898036,4.62235532363411,5.141500337980688,13.386750919977203,6.836076954496093,8.434390299022198,5.6490828830283135,11.384778947103769,6,0.9532414611403986,-0.6001920768307323,0.6354449454010672,2.603666253036719,0.2197235099502667,0.1191252557178581,1.1334920054946487,0,wide-IQR;wide-range;wide-CI;autocorrelated(r1=+0.95);drift(rho=-0.60)
symm,symm,pluto,50,1.0186212469125167,1.0179678995045833,1.0210931220208295,0.00312522251624614,1.0167681381572038,1.067766787018627,1.0181311022024602,1.019722558092326,1.0180483935400844,1.0200766581110656,6,0.3328826269946404,-0.7098679471788716,0.0030680908391797434,1.0501575993066161,0.0015623627473798775,0.6239106860998236,0.050066350977855764,4,possible-multimodal;outliers=4;autocorrelated(r1=+0.33);drift(rho=-0.71)
vadv,vadv,dace_cpu_autoopt,50,0.20706353557761759,0.2043151167454198,0.21121048438362777,0.006895367638207972,0.19967764499597251,0.22643811395391822,0.20534936001058668,0.208708850084804,0.20486809290014207,0.2101476569660008,6,0.5294371275857078,0.7555822328931573,0.03330073360803428,1.1340183522220801,0.016224440797100257,0.26265712758719056,0.12923796014250208,0,possible-multimodal;autocorrelated(r1=+0.53);drift(rho=+0.76)
vadv,vadv,numpy,50,0.5443922985577956,0.5310965210082941,0.551205022726208,0.020108501717913896,0.524702096125111,0.5560991659294814,0.5393209210596979,0.5483683990314603,0.5298361759632826,0.5516383778303862,6,0.8865744650071306,0.48965186074429773,0.03693752055491114,1.0598378966583812,0.01661940845917733,0.09361093281342886,0.05767361126810122,0,autocorrelated(r1=+0.89);drift(rho=+0.49)
vadv,vadv,pluto,50,0.0478823808953166,0.04758131876587868,0.048108638380654156,0.0005273196147754788,0.044977478915825486,0.04856197605840862,0.047766464995220304,0.04803632898256183,0.04756923904642463,0.04805674042436294,6,0.8382029098231336,0.8011044417767107,0.011012811078219718,1.0796953770861957,0.005635976789281142,0.16373122494933193,0.07486046173058478,5,outliers=5;autocorrelated(r1=+0.84);drift(rho=+0.80)
