kernel,db_name,framework,n,median_s,q1_s,q3_s,iqr_s,min_s,max_s,ci95_median_lo_s,ci95_median_hi_s,ci95_block_lo_s,ci95_block_hi_s,block_len,lag1_autocorr,drift_spearman,iqr_over_median,max_over_min,ci95_width_over_median,largest_gap_frac,range_over_median,n_outliers_3iqr,flags
softmax,softmax,pluto,50,0.8221131245372817,0.8162347308243625,0.8270704825990833,0.010835751774720848,0.799196109874174,1.0181016139686108,0.8190861779730767,0.8248209094279445,0.8190710430499166,0.8240508551243693,6,0.004878639700215139,0.03423769507803121,0.013180365878259935,1.2739071191536473,0.006975598957984694,0.8154285683064127,0.266271754532134,1,possible-multimodal;outliers=1
spmv,spmv,dace_cpu_autoopt,50,0.00048128096386790276,0.0002552559017203748,0.0005498541868291795,0.0002945982851088047,0.0002282478380948305,0.0034182588569819927,0.00037810008507221937,0.0005218555452302098,0.00025791197549551725,0.0005494230426847935,6,0.8194068279152207,-0.8491236494597839,0.6121128970928157,14.976084266619878,0.29869342639832114,0.3121443825276022,6.628167865294429,9,wide-IQR;wide-range;wide-CI;possible-multimodal;outliers=9;autocorrelated(r1=+0.82);drift(rho=-0.85)
spmv,spmv,numpy,50,0.2378331555519253,0.23742538399528712,0.23828952590702102,0.0008641419117338955,0.23708001105114818,0.25571093684993684,0.23758807498961687,0.23802826914470643,0.23742608004249632,0.2382856379263103,6,0.5326317348921783,-0.570516206482593,0.0036333954772980776,1.0785849710238506,0.0018508527714229948,0.42941252474389996,0.07833611657530667,8,possible-multimodal;outliers=8;autocorrelated(r1=+0.53);drift(rho=-0.57)
scattering_self_energies,sselfeng,dace_cpu_autoopt,50,6.19873084302526,6.190639274951536,6.2103754502604716,0.019736175308935344,6.180109010078013,6.255889361957088,6.192789248074405,6.204387723002583,6.192401148029603,6.207548261503689,6,0.8083951499546612,-0.5040576230492196,0.003183905836328135,1.0122619765695877,0.0018711047828812188,0.18158737056993712,0.012225139919463087,0,autocorrelated(r1=+0.81);drift(rho=-0.50)
scattering_self_energies,sselfeng,numpy,50,1.0601323635783046,1.0595125032123178,1.060548133275006,0.001035630062688142,1.0578060699626803,1.0646223309449852,1.0597844065632671,1.0604021629551426,1.0596279629971832,1.060475824517198,6,0.5937926238511794,-0.6012484993997599,0.0009768875078886763,1.0064437718555967,0.0005827162843989683,0.28820976554619615,0.006429632012457038,3,outliers=3;autocorrelated(r1=+0.59);drift(rho=-0.60)
stockham_fft,sthamfft,dace_cpu_autoopt,50,17.257557229022495,16.928189726895653,17.649943131837063,0.7217534049414098,16.302624992793426,18.220822823932394,17.091027570539154,17.4551450018771,17.021410599691443,17.462823142996058,6,0.3603196522669484,0.3312845138055222,0.04182245467090892,1.1176618999692938,0.021099013406462832,0.14402494404243796,0.11115117891152543,0,autocorrelated(r1=+0.36)
stockham_fft,sthamfft,numpy,50,0.09547865961212665,0.09450631402432919,0.09575097035849467,0.0012446563341654837,0.09350054594688118,0.2876238119788468,0.09522721148096025,0.09552972903475165,0.09459071909077466,0.09567631711252034,6,-0.0222201524805681,-0.7974549819927971,0.013035963630216287,3.0761725406635536,0.0031684310925640742,0.9674587432618045,2.033158685098573,2,wide-range;possible-multimodal;outliers=2;drift(rho=-0.80)
symm,symm,dace_cpu_autoopt,50,11.977890977985226,11.971844161511399,11.988931713276543,0.01708755176514387,11.95665359380655,12.111083781113848,11.973886900930665,11.984922975534573,11.97441602544859,11.984652032493614,6,0.7034878879791435,0.40004801920768307,0.0014265910247930917,1.0129158368682096,0.0009213704335923182,0.2954346927918645,0.012892936460277796,5,outliers=5;autocorrelated(r1=+0.70);drift(rho=+0.40)
symm,symm,numpy,50,7.274202678119764,5.650774173263926,10.273129496898036,4.62235532363411,5.141500337980688,13.386750919977203,6.836076954496093,8.434390299022198,5.6490828830283135,11.384778947103769,6,0.9532414611403986,-0.6001920768307323,0.6354449454010672,2.603666253036719,0.2197235099502667,0.1191252557178581,1.1334920054946487,0,wide-IQR;wide-range;wide-CI;autocorrelated(r1=+0.95);drift(rho=-0.60)
symm,symm,pluto,50,1.0186212469125167,1.0179678995045833,1.0210931220208295,0.00312522251624614,1.0167681381572038,1.067766787018627,1.0181311022024602,1.019722558092326,1.0180483935400844,1.0200766581110656,6,0.3328826269946404,-0.7098679471788716,0.0030680908391797434,1.0501575993066161,0.0015623627473798775,0.6239106860998236,0.050066350977855764,4,possible-multimodal;outliers=4;autocorrelated(r1=+0.33);drift(rho=-0.71)
vadv,vadv,numpy,50,0.5443922985577956,0.5310965210082941,0.551205022726208,0.020108501717913896,0.524702096125111,0.5560991659294814,0.5393209210596979,0.5483683990314603,0.5298361759632826,0.5516383778303862,6,0.8865744650071306,0.48965186074429773,0.03693752055491114,1.0598378966583812,0.01661940845917733,0.09361093281342886,0.05767361126810122,0,autocorrelated(r1=+0.89);drift(rho=+0.49)
vadv,vadv,pluto,50,0.0478823808953166,0.04758131876587868,0.048108638380654156,0.0005273196147754788,0.044977478915825486,0.04856197605840862,0.047766464995220304,0.04803632898256183,0.04756923904642463,0.04805674042436294,6,0.8382029098231336,0.8011044417767107,0.011012811078219718,1.0796953770861957,0.005635976789281142,0.16373122494933193,0.07486046173058478,5,outliers=5;autocorrelated(r1=+0.84);drift(rho=+0.80)
